"WorkingGroup","FishStock","Year","Recruitment","TBiomass","SSB","Landings","YieldSSB","MeanF","SoP","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21"
"wgnssk","sol-nsea","1965","1.2200000000000000e+05","101","30000","1.7000000000000000e+04","","3.1700000000000000e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1966","4.0000000000000000e+04","93","84300","3.3300000000000000e+04","","3.2500000000000001e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1967","7.5000000000000000e+04","91","83000","3.3400000000000000e+04","","4.0600000000000003e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1968","9.9000000000000000e+04","83","72300","3.3200000000000000e+04","","4.8899999999999999e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1969","5.1000000000000000e+04","69","55300","2.7600000000000000e+04","","5.4600000000000004e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1970","1.3800000000000000e+05","60","50700","1.9700000000000000e+04","","3.9900000000000002e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1971","4.2000000000000000e+04","64","43800","2.3700000000000000e+04","","5.1000000000000001e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1972","7.6000000000000000e+04","56","47500","2.1100000000000000e+04","","4.6100000000000002e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1973","1.0500000000000000e+05","51","36900","1.9300000000000000e+04","","5.0200000000000000e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1974","1.1000000000000000e+05","54","36200","1.8000000000000000e+04","","4.8599999999999999e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1975","4.1000000000000000e+04","55","38600","2.0800000000000000e+04","","4.9600000000000000e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1976","1.1300000000000000e+05","48","39000","1.7300000000000000e+04","","4.2299999999999999e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1977","1.4000000000000000e+05","55","35000","1.8000000000000000e+04","","4.5900000000000002e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1978","4.7000000000000000e+04","56","36400","2.0300000000000000e+04","","4.7599999999999998e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1979","1.2000000000000000e+04","52","45000","2.2600000000000000e+04","","4.9199999999999999e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1980","1.5200000000000000e+05","41","33500","1.5800000000000000e+04","","4.5300000000000001e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1981","1.4900000000000000e+05","49","23100","1.5400000000000000e+04","","4.9800000000000000e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1982","1.5200000000000000e+05","58","32900","2.1600000000000000e+04","","5.4500000000000004e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1983","1.4200000000000000e+05","66","39900","2.4900000000000000e+04","","4.8899999999999999e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1984","7.1000000000000000e+04","64","43300","2.6800000000000000e+04","","6.2000000000000000e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1985","8.2000000000000000e+04","53","40800","2.4200000000000000e+04","","5.9999999999999998e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1986","1.5900000000000000e+05","52","34100","1.8200000000000000e+04","","5.8199999999999996e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1987","7.3000000000000000e+04","55","29400","1.7400000000000000e+04","","4.9299999999999999e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1988","4.5600000000000000e+05","70","38600","2.1600000000000000e+04","","5.6899999999999995e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1989","1.0800000000000000e+05","94","33900","2.1800000000000000e+04","","4.4100000000000000e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1990","1.7700000000000000e+05","113","89800","3.5100000000000000e+04","","4.4500000000000001e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1991","7.0000000000000000e+04","103","77600","3.3500000000000000e+04","","4.4700000000000001e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1992","3.5300000000000000e+05","105","77300","2.9300000000000000e+04","","4.2299999999999999e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1993","6.9000000000000000e+04","100","55500","3.1500000000000000e+04","","5.1000000000000001e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1994","5.7000000000000000e+04","86","74300","3.3000000000000000e+04","","5.6599999999999995e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1995","9.6000000000000000e+04","72","59000","3.0500000000000000e+04","","5.3700000000000003e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1996","4.9000000000000000e+04","53","38400","2.2700000000000000e+04","","7.0399999999999996e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1997","2.7100000000000000e+05","48","27600","1.4900000000000000e+04","","6.0599999999999998e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1998","1.1400000000000000e+05","60","20400","2.0900000000000000e+04","","6.4300000000000002e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","1999","8.2000000000000000e+04","59","41500","2.3500000000000000e+04","","5.7699999999999996e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","2000","1.2300000000000000e+05","55","38600","2.2600000000000000e+04","","6.0599999999999998e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","2001","6.3000000000000000e+04","49","30300","1.9900000000000000e+04","","5.7799999999999996e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","2002","1.8500000000000000e+05","48","31000","1.6900000000000000e+04","","5.7399999999999995e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","2003","8.3000000000000000e+04","54","25200","1.7900000000000000e+04","","5.8699999999999997e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","2004","4.5000000000000000e+04","50","37400","1.8800000000000000e+04","","5.1100000000000001e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","2005","4.9000000000000000e+04","41","32200","1.6400000000000000e+04","","5.7699999999999996e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","2006","2.1300000000000000e+05","41","24200","1.2600000000000000e+04","","4.4500000000000001e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","2007","5.6000000000000000e+04","49","18200","1.4600000000000000e+04","","4.4500000000000001e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","2008","7.2000000000000000e+04","49","37600","1.4100000000000000e+04","","3.4300000000000003e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","2009","9.4000000000000000e+04","48","34700","1.4000000000000000e+04","","3.4499999999999997e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","2010","1.5300000000000000e+05","55","35200","1.2600000000000000e+04","","3.3900000000000002e-01","","","","","","","","","","","",""
"wgnssk","sol-nsea","2011","9.3627000000000000e+04","","36550","","","","","","","","","","","","","","",""
"wgnssk","whg-47d","1990","2.9710000000000000e+06","588292","348629","4.8993000000000000e+04","1.4099999999999999e-01","8.4599999999999997e-01","","","","","","","","","","","",""
"wgnssk","whg-47d","1991","2.8680000000000000e+06","580989","306532","5.6154000000000000e+04","1.8300000000000000e-01","6.8500000000000005e-01","","","","","","","","","","","",""
"wgnssk","whg-47d","1992","2.7550000000000000e+06","512867","294136","5.5041000000000000e+04","1.8700000000000000e-01","6.5300000000000002e-01","","","","","","","","","","","",""
"wgnssk","whg-47d","1993","3.0750000000000000e+06","475444","267201","5.4794000000000000e+04","2.0499999999999999e-01","6.5700000000000003e-01","","","","","","","","","","","",""
"wgnssk","whg-47d","1994","2.8700000000000000e+06","478661","254974","5.2340000000000000e+04","2.0499999999999999e-01","8.1699999999999995e-01","","","","","","","","","","","",""
"wgnssk","whg-47d","1995","2.5130000000000000e+06","464406","256180","4.9182000000000000e+04","1.9200000000000000e-01","7.3199999999999998e-01","","","","","","","","","","","",""
"wgnssk","whg-47d","1996","1.7510000000000000e+06","377041","223116","4.3869000000000000e+04","1.9700000000000001e-01","6.6600000000000004e-01","","","","","","","","","","","",""
"wgnssk","whg-47d","1997","1.3350000000000000e+06","311938","192360","3.8558000000000000e+04","2.0000000000000001e-01","5.0800000000000001e-01","","","","","","","","","","","",""
"wgnssk","whg-47d","1998","1.9210000000000000e+06","318800","160789","3.1505000000000000e+04","1.9600000000000001e-01","4.8199999999999998e-01","","","","","","","","","","","",""
"wgnssk","whg-47d","1999","2.9330000000000000e+06","375508","166311","3.3701000000000000e+04","2.0300000000000001e-01","5.4800000000000004e-01","","","","","","","","","","","",""
"wgnssk","whg-47d","2000","3.3430000000000000e+06","572702","216173","3.2709000000000000e+04","1.5100000000000000e-01","6.4600000000000002e-01","","","","","","","","","","","",""
"wgnssk","whg-47d","2001","2.6660000000000000e+06","497637","247301","2.8170000000000000e+04","1.1400000000000000e-01","4.3700000000000000e-01","","","","","","","","","","","",""
"wgnssk","whg-47d","2002","2.4210000000000000e+06","384038","228661","2.2026000000000000e+04","9.6000000000000002e-02","2.9499999999999998e-01","","","","","","","","","","","",""
"wgnssk","whg-47d","2003","8.6800000000000000e+05","239106","190625","1.6765000000000000e+04","8.7999999999999995e-02","2.7700000000000002e-01","","","","","","","","","","","",""
"wgnssk","whg-47d","2004","9.5000000000000000e+05","250272","154820","1.4208000000000000e+04","9.1999999999999998e-02","2.6700000000000002e-01","","","","","","","","","","","",""
"wgnssk","whg-47d","2005","1.2740000000000000e+06","280606","137425","1.7690000000000000e+04","1.2900000000000000e-01","2.5200000000000000e-01","","","","","","","","","","","",""
"wgnssk","whg-47d","2006","1.2880000000000000e+06","282342","128993","2.0832000000000000e+04","1.6100000000000000e-01","3.5899999999999999e-01","","","","","","","","","","","",""
"wgnssk","whg-47d","2007","1.3400000000000000e+06","234921","114696","2.0684000000000000e+04","1.7999999999999999e-01","3.5399999999999998e-01","","","","","","","","","","","",""
"wgnssk","whg-47d","2008","2.9270000000000000e+06","397040","132864","1.9894000000000000e+04","1.4999999999999999e-01","3.7300000000000000e-01","","","","","","","","","","","",""
"wgnssk","whg-47d","2009","2.1980000000000000e+06","367351","184734","2.0897000000000000e+04","1.1300000000000000e-01","2.9999999999999999e-01","","","","","","","","","","","",""
"wgnssk","whg-47d","2010","1.7300000000000000e+06","343497","205826","2.1947000000000000e+04","1.0700000000000000e-01","2.7200000000000002e-01","","","","","","","","","","","",""
"wgnssk","whg-47d","2011","1.5626740000000000e+06","","208688","","","","","","","","","","","","","","",""
"wgwide","her-noss","1950","7.5100000000000000e+08","20000000","14200000","8.2600000000000000e+05","","5.8400000000000001e-02","","","","","","","","","","","",""
"wgwide","her-noss","1951","1.4600000000000000e+08","19300000","12500000","1.2800000000000000e+06","","6.9699999999999998e-02","","","","","","","","","","","",""
"wgwide","her-noss","1952","9.6600000000000000e+07","20200000","10900000","1.2500000000000000e+06","","7.2800000000000004e-02","","","","","","","","","","","",""
"wgwide","her-noss","1953","8.6100000000000000e+07","17400000","9350000","1.0700000000000000e+06","","6.6299999999999998e-02","","","","","","","","","","","",""
"wgwide","her-noss","1954","4.2100000000000000e+07","18600000","8660000","1.6400000000000000e+06","","1.1300000000000000e-01","","","","","","","","","","","",""
"wgwide","her-noss","1955","2.5000000000000000e+07","15700000","9270000","1.3600000000000000e+06","","7.8299999999999995e-02","","","","","","","","","","","",""
"wgwide","her-noss","1956","2.9900000000000000e+07","13800000","10900000","1.6600000000000000e+06","","1.1000000000000000e-01","","","","","","","","","","","",""
"wgwide","her-noss","1957","2.5400000000000000e+07","11100000","9650000","1.3200000000000000e+06","","1.0299999999999999e-01","","","","","","","","","","","",""
"wgwide","her-noss","1958","2.3100000000000000e+07","9550000","8690000","9.8600000000000000e+05","","7.8700000000000006e-02","","","","","","","","","","","",""
"wgwide","her-noss","1959","4.1200000000000000e+08","8080000","7180000","1.1100000000000000e+06","","1.1300000000000000e-01","","","","","","","","","","","",""
"wgwide","her-noss","1960","1.9800000000000000e+08","7630000","5850000","1.1000000000000000e+06","","1.3600000000000001e-01","","","","","","","","","","","",""
"wgwide","her-noss","1961","7.6100000000000000e+07","7800000","4390000","8.3000000000000000e+05","","1.0400000000000000e-01","","","","","","","","","","","",""
"wgwide","her-noss","1962","1.9000000000000000e+07","6770000","3440000","8.4900000000000000e+05","","1.4599999999999999e-01","","","","","","","","","","","",""
"wgwide","her-noss","1963","1.6900000000000000e+08","6910000","2670000","9.8500000000000000e+05","","2.5300000000000000e-01","","","","","","","","","","","",""
"wgwide","her-noss","1964","9.3900000000000000e+07","6450000","2530000","1.2800000000000000e+06","","2.2600000000000001e-01","","","","","","","","","","","",""
"wgwide","her-noss","1965","8.4900000000000000e+06","5930000","3060000","1.5500000000000000e+06","","2.7800000000000002e-01","","","","","","","","","","","",""
"wgwide","her-noss","1966","5.1400000000000000e+07","4390000","2800000","1.9600000000000000e+06","","6.9599999999999995e-01","","","","","","","","","","","",""
"wgwide","her-noss","1967","3.9500000000000000e+06","3020000","1470000","1.6800000000000000e+06","","1.5200000000000000e+00","","","","","","","","","","","",""
"wgwide","her-noss","1968","5.1900000000000000e+06","982000","344000","7.1200000000000000e+05","","3.4900000000000002e+00","","","","","","","","","","","",""
"wgwide","her-noss","1969","9.7800000000000000e+06","190000","145000","6.7800000000000000e+04","","5.8999999999999997e-01","","","","","","","","","","","",""
"wgwide","her-noss","1970","6.6100000000000000e+05","116000","71000","6.2300000000000000e+04","","1.3200000000000001e+00","","","","","","","","","","","",""
"wgwide","her-noss","1971","2.3600000000000000e+05","130000","32000","2.1100000000000000e+04","","1.5300000000000000e+00","","","","","","","","","","","",""
"wgwide","her-noss","1972","9.5700000000000000e+05","84800","16000","1.3200000000000000e+04","","1.5000000000000000e+00","","","","","","","","","","","",""
"wgwide","her-noss","1973","1.2900000000000000e+07","112000","85000","7.0200000000000000e+03","","1.1699999999999999e+00","","","","","","","","","","","",""
"wgwide","her-noss","1974","8.6300000000000000e+06","160000","91000","7.6200000000000000e+03","","1.1400000000000000e-01","","","","","","","","","","","",""
